source,target,demand_value
CHINng,HSTNng,31.398325397211273
IPLSng,DNVRng,23.310640086290906
NYCMng,ATLAng,28.130684908114876
ATLAM5,WASHng,0.1758033711987791
SNVAng,STTLng,51.56042111623256
WASHng,DNVRng,63.188037989586896
ATLAM5,WASHng,0.8737159950000215
DNVRng,HSTNng,21.138296808310944
KSCYng,LOSAng,95.06209248599379
ATLAng,KSCYng,34.24854893242942
KSCYng,LOSAng,70.84662380490595
ATLAng,CHINng,26.511618425754953
CHINng,IPLSng,26.502102403894934
ATLAM5,WASHng,0.9427801396110322
WASHng,SNVAng,7.564270157222569
ATLAng,ATLAM5,0.013355950125035095
WASHng,ATLAng,98.87539600090578
LOSAng,WASHng,83.15807053235315
SNVAng,ATLAng,23.05326228814252
CHINng,HSTNng,139.06804397139527
ATLAng,LOSAng,0.4547317366082069
IPLSng,SNVAng,37.21942143531789
STTLng,WASHng,2.572678328489567
LOSAng,CHINng,51.53369911739422
WASHng,DNVRng,42.154034684449286
SNVAng,ATLAng,19.01729052792107
SNVAng,LOSAng,18.226833375095723
SNVAng,CHINng,24.306515462812808
IPLSng,CHINng,47.86304784111334
CHINng,SNVAng,1.0183828292647767
SNVAng,CHINng,76.27898427901363
LOSAng,DNVRng,15.329885624962944
WASHng,CHINng,116.19342252959463
HSTNng,SNVAng,25.096828577779128
KSCYng,NYCMng,0.870232079284805
NYCMng,WASHng,127.30830747905173
ATLAng,SNVAng,0.16443953927870933
IPLSng,ATLAM5,0.0239069149743155
DNVRng,IPLSng,15.432866742189633
DNVRng,IPLSng,20.615636985700625
STTLng,DNVRng,7.738373240931564
DNVRng,HSTNng,73.28287301011615
NYCMng,ATLAng,12.004643086606551
IPLSng,CHINng,163.43782124413565
KSCYng,DNVRng,46.88194289231712
ATLAng,CHINng,8.411425253903523
SNVAng,NYCMng,15.699778418130974
IPLSng,SNVAng,16.1612221506548
STTLng,IPLSng,19.379525506650083
ATLAM5,SNVAng,0.043418756679840805
STTLng,LOSAng,118.88715428775977
IPLSng,LOSAng,9.298081840625997
STTLng,LOSAng,24.298889789053078
HSTNng,DNVRng,33.637366536689456
NYCMng,KSCYng,6.426772234202267
NYCMng,DNVRng,5.357100072444058
LOSAng,DNVRng,12.05835254248623
ATLAM5,CHINng,0.23301731431641198
ATLAng,STTLng,1.0677880381102136
ATLAM5,SNVAng,0.41718171403742627
HSTNng,NYCMng,119.357170058489
SNVAng,HSTNng,46.80805742261389
CHINng,SNVAng,2.2442551955710637
HSTNng,STTLng,3.437712868419459
HSTNng,WASHng,60.752626822829214
HSTNng,ATLAM5,0.015062370064260125
SNVAng,ATLAng,16.123710406740255
HSTNng,DNVRng,34.44943770113756
DNVRng,CHINng,17.005867298362546
STTLng,ATLAng,90.6023089671115
CHINng,WASHng,241.21272263715412
LOSAng,SNVAng,1.5676937477797315
WASHng,IPLSng,91.73328947460972
DNVRng,SNVAng,1.5962102678782626
LOSAng,ATLAng,23.123426581421626
LOSAng,CHINng,113.52861262120568
ATLAng,WASHng,2.970310313475593
LOSAng,IPLSng,8.98469236164456
ATLAng,LOSAng,0.41582220794341745
KSCYng,LOSAng,99.47604101542173
DNVRng,NYCMng,0.9573704456132099
LOSAng,DNVRng,4.220952653151576
CHINng,WASHng,207.25462364153745
WASHng,STTLng,15.965060442592907
SNVAng,ATLAM5,0.16319330675927107
CHINng,SNVAng,10.613119519247949
IPLSng,SNVAng,23.99403901720223
WASHng,DNVRng,12.967681402456877
IPLSng,DNVRng,12.548152686909917
KSCYng,CHINng,53.04876312316345
ATLAng,STTLng,2.0180157636741605
LOSAng,CHINng,94.3683299716057
LOSAng,IPLSng,8.837279136094617
ATLAM5,HSTNng,0.027557545350890264
NYCMng,CHINng,105.3139978158032
HSTNng,ATLAM5,0.013567198441107826
SNVAng,LOSAng,14.560102071292329
ATLAng,NYCMng,2.3144592183009554
DNVRng,SNVAng,9.343007367896085
IPLSng,HSTNng,14.50756991659098
ATLAng,LOSAng,32.04746236400263
KSCYng,IPLSng,32.29920482971602
NYCMng,STTLng,0.6576128554335435
NYCMng,IPLSng,15.406413772740882
LOSAng,DNVRng,8.97180633004152
NYCMng,CHINng,21.32892912913994
LOSAng,CHINng,26.14907632497942
DNVRng,LOSAng,1.544699770139805
DNVRng,ATLAng,3.1479482767083966
STTLng,KSCYng,31.15673938615258
CHINng,IPLSng,26.600283846348095
NYCMng,ATLAng,15.641857342869166
CHINng,ATLAng,2.10487892543617
HSTNng,SNVAng,0.40417221609809834
HSTNng,WASHng,88.3598037766435
ATLAng,NYCMng,1.4803115735670125
IPLSng,HSTNng,33.228948973011576
ATLAng,ATLAM5,0.013358981504958525
HSTNng,ATLAM5,0.023314075913382203
CHINng,SNVAng,2.7035158914938737
WASHng,HSTNng,30.182383980006634
WASHng,CHINng,90.50143961155352
DNVRng,ATLAng,4.191994793910613
ATLAng,ATLAM5,0.013589923941107656
DNVRng,SNVAng,4.593051844432883
DNVRng,ATLAM5,0.03416059727635102
SNVAng,ATLAng,18.880186722851324
WASHng,DNVRng,17.953303100012313
KSCYng,DNVRng,19.819607591403333
HSTNng,ATLAng,4.085235063675523
HSTNng,NYCMng,0.7008952648748019
HSTNng,DNVRng,21.089376313645033
NYCMng,HSTNng,16.038256673284756
KSCYng,LOSAng,68.30587691856492
HSTNng,ATLAng,19.372964046493415
CHINng,IPLSng,14.899066007822006
CHINng,DNVRng,42.867843459548254
WASHng,HSTNng,95.63340615467149
NYCMng,ATLAng,19.050262103287444
ATLAng,ATLAM5,0.013350282277669878
LOSAng,ATLAM5,0.028815250539739812
LOSAng,IPLSng,12.096735655928113
NYCMng,KSCYng,28.69645847599992
LOSAng,ATLAng,3.286940644285139
KSCYng,ATLAM5,0.03917510356802258
CHINng,ATLAng,0.6953407305363511
IPLSng,ATLAM5,0.0954430054137682
WASHng,KSCYng,57.08983691862283
IPLSng,SNVAng,11.965346939793811
HSTNng,WASHng,55.75031339916405
NYCMng,HSTNng,38.88769886885284
ATLAng,SNVAng,0.08217674473878184
ATLAM5,KSCYng,3.7215219112981885
DNVRng,LOSAng,1.7767815144943309
DNVRng,WASHng,103.32141854747111
ATLAM5,DNVRng,0.020334207261331196
DNVRng,WASHng,55.655624577193414
LOSAng,SNVAng,0.5287382918566639
NYCMng,IPLSng,7.892653263091404
ATLAM5,CHINng,0.23253202353905217
ATLAng,NYCMng,8.592034444377083
NYCMng,KSCYng,7.339446105609824
CHINng,WASHng,258.68856704351543
STTLng,LOSAng,53.578855775457775
NYCMng,SNVAng,78.5860041455794
WASHng,DNVRng,43.74142712256961
STTLng,DNVRng,15.4271766515603
IPLSng,HSTNng,4.2479793932453775
NYCMng,KSCYng,24.137791181302273
LOSAng,IPLSng,14.919996732411034
ATLAng,IPLSng,30.830461494777044
DNVRng,SNVAng,0.25164918053942215
DNVRng,ATLAng,12.22676017878601
LOSAng,DNVRng,6.593191314770605
CHINng,NYCMng,0.365543620778188
SNVAng,KSCYng,25.235902487449618
IPLSng,ATLAng,60.36400553680108
SNVAng,NYCMng,36.42173739123508
CHINng,KSCYng,5.095854084023703
SNVAng,KSCYng,7.151743348178065
KSCYng,SNVAng,0.3631285314487062
DNVRng,WASHng,271.39035398813485
KSCYng,SNVAng,0.44764438202667517
WASHng,SNVAng,23.015760067392208
WASHng,ATLAng,74.83242515515587
IPLSng,LOSAng,13.945069936411096
LOSAng,NYCMng,19.494154644129498
CHINng,ATLAng,5.428709505895552
LOSAng,ATLAng,15.701855658329338
KSCYng,NYCMng,1.4162657645082914
KSCYng,WASHng,68.65544370807272
DNVRng,ATLAM5,0.013367075394432791
NYCMng,IPLSng,10.728875961293465
STTLng,NYCMng,14.907638046027408
NYCMng,WASHng,140.35769944134694
STTLng,DNVRng,11.281288529759339
NYCMng,WASHng,83.42125269910167
IPLSng,CHINng,47.186412737598644
KSCYng,LOSAng,8.705188086598115
KSCYng,IPLSng,25.179770576668123
HSTNng,WASHng,57.257149391035796
HSTNng,LOSAng,4.31986202247081
HSTNng,NYCMng,1.585365467008832
KSCYng,WASHng,72.7729170885929
WASHng,HSTNng,134.61189830125005
CHINng,ATLAM5,0.015574677240152598
HSTNng,IPLSng,19.92799191393683
ATLAM5,LOSAng,3.1630285048705398
IPLSng,WASHng,39.92655942793232
KSCYng,IPLSng,14.41260373246205
IPLSng,SNVAng,5.163632824662394
DNVRng,IPLSng,21.18756013688925
NYCMng,IPLSng,26.409277741322946
CHINng,DNVRng,165.98848650602554
ATLAng,HSTNng,27.107566139512866
NYCMng,SNVAng,33.016663357507355
NYCMng,CHINng,65.80604154576969
NYCMng,HSTNng,34.13630653798595
NYCMng,IPLSng,18.513347294215563
IPLSng,NYCMng,1.0900502944983161
LOSAng,NYCMng,132.09591640349745
IPLSng,HSTNng,23.320727498004914
IPLSng,SNVAng,5.335944958297785
HSTNng,DNVRng,20.998589608218946
DNVRng,CHINng,47.577838595493446
IPLSng,WASHng,47.9493086627376
ATLAng,WASHng,3.590828386152909
WASHng,ATLAM5,0.6615785837391832
NYCMng,IPLSng,37.30755832029609
WASHng,SNVAng,42.26686989586627
HSTNng,DNVRng,21.058302228752126
CHINng,LOSAng,8.896757843906316
HSTNng,NYCMng,0.7127810666344734
WASHng,CHINng,79.36136589269961
SNVAng,LOSAng,11.258271041807712
HSTNng,ATLAng,18.21143441853065
WASHng,KSCYng,103.0852345513237
ATLAng,NYCMng,12.5747580269864
STTLng,WASHng,11.897011094047476
LOSAng,NYCMng,0.812397382098581
IPLSng,SNVAng,9.969273265385898
NYCMng,KSCYng,22.6867514086728
STTLng,IPLSng,26.86373028090408
CHINng,ATLAM5,0.013361129701529067
STTLng,SNVAng,20.687039290330045
HSTNng,SNVAng,6.243607859725389
WASHng,NYCMng,76.33051412067944
NYCMng,LOSAng,35.127717931273544
HSTNng,WASHng,67.36187897920334
SNVAng,DNVRng,17.947190418970134
NYCMng,IPLSng,16.762583783279286
LOSAng,DNVRng,10.193205115549544
IPLSng,LOSAng,13.760107469487437
ATLAng,NYCMng,0.333611595507506
HSTNng,ATLAng,41.53580990875888
ATLAM5,ATLAng,0.015948233296537256
HSTNng,KSCYng,11.762251177774624
KSCYng,IPLSng,33.21687598155494
LOSAng,KSCYng,13.098615387499045
IPLSng,HSTNng,21.948153837074834
STTLng,WASHng,7.751912799680106
ATLAM5,WASHng,0.6546937823969082
SNVAng,STTLng,43.51440441041453
CHINng,DNVRng,156.10536571114653
LOSAng,IPLSng,11.875301850782385
LOSAng,WASHng,69.71291967243704
STTLng,KSCYng,27.969522019005495
IPLSng,HSTNng,31.523364543593093
HSTNng,CHINng,90.79518161232636
WASHng,IPLSng,48.92058094446305
WASHng,LOSAng,111.3385895888268
IPLSng,ATLAM5,0.0255333765657011
CHINng,SNVAng,2.0617651801614483
DNVRng,ATLAng,2.048638242263198
DNVRng,CHINng,38.52009044470525
WASHng,NYCMng,96.53719253305843
LOSAng,ATLAng,12.997525808768174
ATLAM5,LOSAng,0.36571834852195095
DNVRng,KSCYng,6.451450323917057
IPLSng,WASHng,55.720577318845905
DNVRng,HSTNng,44.007342437453055
HSTNng,SNVAng,0.4005768124016049
DNVRng,LOSAng,2.855319295755319
KSCYng,NYCMng,4.348180936911502
HSTNng,NYCMng,1.1492224754612594
ATLAM5,STTLng,0.12288524934703283
NYCMng,ATLAM5,0.0171583863108568
IPLSng,SNVAng,13.280393546382228
ATLAng,HSTNng,16.53924296449586
LOSAng,CHINng,49.00690366665483
SNVAng,IPLSng,24.828534852628447
NYCMng,CHINng,56.51477112323725
SNVAng,SNVAng,36.14590846238488
STTLng,SNVAng,19.298327437211295
DNVRng,HSTNng,63.829061220451564
HSTNng,WASHng,95.43470533294592
NYCMng,DNVRng,15.445425415022155
CHINng,LOSAng,1.7960300614012306
ATLAM5,HSTNng,0.015188037150096052
DNVRng,KSCYng,10.481981976570296
WASHng,STTLng,31.848011593093695
IPLSng,LOSAng,6.376499450215242
NYCMng,ATLAng,6.699117470536408
WASHng,DNVRng,13.453616332597418
DNVRng,ATLAM5,0.01643483595021998
WASHng,HSTNng,62.47879081015562
CHINng,NYCMng,1.7079233827095834
KSCYng,CHINng,39.78092405810516
WASHng,STTLng,42.279330956265404
LOSAng,ATLAM5,0.029450457916547493
ATLAng,LOSAng,1.1867066170794738
KSCYng,NYCMng,5.577620249021164
HSTNng,CHINng,40.99717973972949
STTLng,NYCMng,18.49782096532887
STTLng,ATLAng,12.790864812139187
DNVRng,IPLSng,10.907343630210086
ATLAM5,SNVAng,0.308937672177068
STTLng,CHINng,16.68838642994742
LOSAng,KSCYng,27.78758910870352
ATLAM5,CHINng,0.14669623821845348
KSCYng,CHINng,52.942903629547274
LOSAng,HSTNng,26.88435031226
NYCMng,STTLng,2.068852646342561
IPLSng,SNVAng,0.642720188966962
NYCMng,STTLng,1.4569461925219918
CHINng,ATLAng,9.200602731535037
NYCMng,WASHng,27.34261687911653
CHINng,ATLAM5,0.013333702508159424
KSCYng,DNVRng,22.760001207163462
LOSAng,ATLAng,19.00157849733183
SNVAng,LOSAng,11.308704529191171
CHINng,ATLAM5,0.013525843076702468
NYCMng,WASHng,160.58534786136738
ATLAng,CHINng,36.706080028909746
NYCMng,WASHng,115.46026268477381
IPLSng,SNVAng,1.3615834578824162
LOSAng,IPLSng,15.360412127912443
SNVAng,IPLSng,42.767921658831476
CHINng,IPLSng,26.01117614530067
IPLSng,WASHng,46.60481405154909
HSTNng,NYCMng,1.9013406338790229
WASHng,KSCYng,145.3732643480426
ATLAng,NYCMng,5.101522747533511
STTLng,HSTNng,52.37701816448249
CHINng,ATLAng,9.40612987642251
STTLng,LOSAng,50.00725969194845
WASHng,ATLAng,99.0912385182511
ATLAng,IPLSng,18.059488762003472
STTLng,IPLSng,19.43715374461172
LOSAng,KSCYng,42.6571529740531
SNVAng,ATLAM5,0.07891776727874909
CHINng,HSTNng,28.292181107972418
STTLng,ATLAM5,0.06455664031582786
WASHng,STTLng,34.036525203941615
ATLAM5,WASHng,0.466407359157263
DNVRng,CHINng,68.76291261644431
ATLAng,LOSAng,28.079414572674423
DNVRng,WASHng,101.74749662515863
DNVRng,NYCMng,10.184479516320883
LOSAng,IPLSng,15.63828496588619
ATLAng,KSCYng,93.6043912599832
IPLSng,SNVAng,46.36221620429062
LOSAng,NYCMng,1.738464616803756
ATLAng,WASHng,1.259562245850545
ATLAng,DNVRng,8.349237801065245
ATLAM5,LOSAng,0.714576927089636
ATLAng,NYCMng,0.10114783648773919
ATLAM5,IPLSng,0.07887143950274553
WASHng,NYCMng,0.6710533881540043
NYCMng,SNVAng,4.463399320177844
CHINng,HSTNng,35.159034856854404
CHINng,ATLAng,7.3590947742139585
LOSAng,HSTNng,31.406755778348707
IPLSng,HSTNng,11.369187335631707
WASHng,LOSAng,135.32326914630534
ATLAM5,IPLSng,0.17120202748036423
SNVAng,DNVRng,11.261651765110495
LOSAng,SNVAng,0.9360324569537711
STTLng,NYCMng,19.722886764264437
SNVAng,NYCMng,39.43929244519465
IPLSng,LOSAng,8.543273462712078
CHINng,IPLSng,45.799297204884475
ATLAng,HSTNng,21.584842740787472
ATLAM5,HSTNng,1.0819838767939194
HSTNng,SNVAng,6.650783840866367
CHINng,WASHng,163.39734779614457
LOSAng,NYCMng,11.095166617590289
IPLSng,DNVRng,40.177225776087354
IPLSng,WASHng,90.76270762229117
ATLAng,ATLAM5,0.01349244374159579
KSCYng,WASHng,24.32765212582838
WASHng,NYCMng,97.08971699870403
NYCMng,HSTNng,19.862240416884276
STTLng,WASHng,88.83976173083218
HSTNng,IPLSng,7.015493651900481
ATLAng,DNVRng,13.542038912502614
LOSAng,CHINng,24.621153666704323
KSCYng,SNVAng,1.090174542031671
CHINng,SNVAng,0.37672359238879466
NYCMng,STTLng,31.612132338201743
DNVRng,STTLng,4.274992741389475
LOSAng,IPLSng,35.22950151059791
SNVAng,LOSAng,14.833365697777209
SNVAng,STTLng,5.047287136829949
LOSAng,IPLSng,23.947244568951376
KSCYng,SNVAng,0.7940164847329898
LOSAng,ATLAng,12.92467360238425
HSTNng,ATLAM5,0.017899034366653622
KSCYng,CHINng,22.455690874882844
NYCMng,IPLSng,9.041589696751299
STTLng,WASHng,5.028787795109207
STTLng,KSCYng,46.482212835210966
KSCYng,CHINng,169.61378371264584
LOSAng,STTLng,44.13955728808459
NYCMng,WASHng,107.72253937467693
CHINng,IPLSng,38.44017919283347
SNVAng,IPLSng,12.551650068974558
DNVRng,CHINng,22.60385226402286
ATLAM5,NYCMng,0.35917444669933607
CHINng,DNVRng,67.620656682494
NYCMng,CHINng,65.66364643257288
SNVAng,DNVRng,4.723655494715712
NYCMng,WASHng,133.0953915360995
WASHng,ATLAM5,0.8726557989818731
DNVRng,SNVAng,3.467634650440151
NYCMng,CHINng,9.071778722568284
ATLAM5,WASHng,0.345103227547588
NYCMng,ATLAM5,0.03484108967057862
KSCYng,ATLAM5,0.019044942641011586
LOSAng,KSCYng,43.52900818276613
CHINng,SNVAng,2.9987920145048967
SNVAng,DNVRng,12.345439041855588
CHINng,LOSAng,3.669986117654737
CHINng,DNVRng,178.92898108531418
ATLAng,LOSAng,13.434537863451746
LOSAng,SNVAng,1.0311349413707864
ATLAng,IPLSng,4.11569758286533
HSTNng,ATLAng,28.748759693968612
LOSAng,NYCMng,34.882086956206805
CHINng,WASHng,75.61928612308766
STTLng,SNVAng,14.991271664718836
SNVAng,HSTNng,14.679777295419804
LOSAng,KSCYng,18.54566534243643
NYCMng,WASHng,185.10585777759076
WASHng,ATLAng,87.23669892596614
STTLng,WASHng,2.0958655480883355
KSCYng,WASHng,72.08342095178128
KSCYng,LOSAng,160.02279550378424
IPLSng,ATLAng,43.478292571642264
DNVRng,HSTNng,12.058139461686512
STTLng,WASHng,19.152612310883683
SNVAng,KSCYng,10.852956839274322
ATLAng,DNVRng,32.00881974433539
WASHng,CHINng,69.67918862472307
ATLAng,SNVAng,3.8123318294370923
DNVRng,HSTNng,24.919331081218765
IPLSng,HSTNng,45.33219076082849
STTLng,ATLAng,27.6300426412117
LOSAng,ATLAM5,0.013456895042881936
IPLSng,WASHng,60.9120826847498
ATLAng,SNVAng,0.28346272425509356
NYCMng,STTLng,1.5749538213125707
IPLSng,ATLAng,5.183349345811691
NYCMng,ATLAM5,0.047797705683518876
KSCYng,WASHng,80.81437219874324
LOSAng,CHINng,17.9350805252521
IPLSng,SNVAng,20.325966137637483
IPLSng,ATLAM5,0.013599825079897826
KSCYng,LOSAng,44.83508634943794
HSTNng,IPLSng,26.153514119512085
NYCMng,WASHng,177.93165818782882
LOSAng,HSTNng,37.069576826899656
SNVAng,STTLng,9.716349332109823
CHINng,SNVAng,1.9073268353962314
LOSAng,WASHng,85.12199459950757
IPLSng,HSTNng,10.231353721072185
KSCYng,LOSAng,110.65951179368629
STTLng,HSTNng,31.0244531117893
KSCYng,CHINng,140.6336616944964
SNVAng,CHINng,68.25556604192096
NYCMng,HSTNng,36.219879640566205
ATLAM5,STTLng,0.2068482728012929
HSTNng,NYCMng,6.396775457263239
ATLAng,SNVAng,0.22945152170870614
KSCYng,ATLAM5,0.026485055941412986
NYCMng,HSTNng,20.634059546909736
HSTNng,CHINng,89.85880696593344
CHINng,LOSAng,1.801980848651447
LOSAng,SNVAng,0.6017464772547677
SNVAng,LOSAng,33.31372418101546
IPLSng,ATLAng,12.490450644425474
STTLng,DNVRng,8.855618369616687
ATLAng,IPLSng,50.64667826963983
NYCMng,IPLSng,11.946110148042761
STTLng,ATLAM5,0.1552152852228789
NYCMng,SNVAng,5.268116221046869
HSTNng,KSCYng,12.527079114857392
HSTNng,WASHng,104.11821217569812
DNVRng,ATLAng,10.01476958731221
ATLAng,LOSAng,68.53320437197546
SNVAng,ATLAM5,0.046437488142182064
LOSAng,ATLAM5,0.014271994078042435
NYCMng,STTLng,0.8755039690848034
WASHng,LOSAng,126.8977638689588
DNVRng,WASHng,184.3162541383598
NYCMng,IPLSng,45.13556598890575
HSTNng,NYCMng,45.746991225333666
CHINng,ATLAng,2.640879659541106
CHINng,ATLAM5,0.01338150384068233
SNVAng,LOSAng,14.513699263170567
STTLng,NYCMng,13.069913760895732
LOSAng,DNVRng,23.179668008591804
LOSAng,CHINng,23.86754044590167
DNVRng,ATLAng,5.705272313589468
HSTNng,DNVRng,24.34074647664902
ATLAng,CHINng,14.13594152674145
NYCMng,SNVAng,39.03886005472631
ATLAng,DNVRng,12.882107439052936
HSTNng,IPLSng,76.52230112517171
WASHng,NYCMng,51.07835378116623
IPLSng,LOSAng,5.657839813334993
IPLSng,NYCMng,2.051480311589041
LOSAng,CHINng,35.47974645873563
ATLAM5,KSCYng,9.372744638609758
IPLSng,ATLAng,21.779870001910087
DNVRng,HSTNng,22.01255899678392
IPLSng,ATLAng,41.87664395666485
WASHng,STTLng,42.40016562563827
KSCYng,CHINng,41.88314827783612
CHINng,WASHng,102.377644402469
DNVRng,CHINng,34.06163064565137
ATLAng,CHINng,15.71801170645095
LOSAng,DNVRng,25.231019484989048
CHINng,SNVAng,0.1984500881429364
STTLng,IPLSng,21.83439487872723
WASHng,LOSAng,126.69981537720766
HSTNng,WASHng,68.54122287625981
IPLSng,NYCMng,1.2570988711024123
ATLAng,HSTNng,10.246677682718921
NYCMng,WASHng,152.797780309674
ATLAng,WASHng,3.872261697154339
SNVAng,WASHng,1.5362729601889586
DNVRng,IPLSng,19.823143066124903
