source,target,demand_value
CHINng,IPLSng,28.061345118510005
NYCMng,ATLAng,13.76244983554432
ATLAng,WASHng,38.068875551902565
DNVRng,SNVAng,17.58092903107655
SNVAng,NYCMng,25.071001015896737
DNVRng,STTLng,18.284460644297766
CHINng,LOSAng,25.397094284480477
HSTNng,KSCYng,10.397073023605309
NYCMng,WASHng,32.6378814995986
SNVAng,STTLng,35.33986384812666
STTLng,NYCMng,12.379044184397973
CHINng,ATLAng,60.726244746261955
ATLAng,STTLng,14.819742765530284
ATLAM5,ATLAng,0.20740667134232763
ATLAM5,ATLAng,0.6829800483851775
ATLAng,CHINng,8.71506464729434
WASHng,ATLAM5,0.01546653353080566
HSTNng,WASHng,9.914723691026758
LOSAng,ATLAng,13.50297677882458
NYCMng,SNVAng,27.820694050742084
HSTNng,WASHng,0.03144298000447865
HSTNng,ATLAng,16.51566864990652
STTLng,CHINng,36.83946946586024
HSTNng,SNVAng,0.08833121879654829
ATLAM5,NYCMng,0.01949890876957997
SNVAng,KSCYng,10.633253240841054
HSTNng,IPLSng,7.895461130282142
CHINng,IPLSng,30.784248713219466
DNVRng,WASHng,16.760634947593463
STTLng,HSTNng,19.76050594961848
NYCMng,LOSAng,20.577755704856667
CHINng,DNVRng,10.749111976812971
CHINng,ATLAM5,1.0881187608492293
IPLSng,HSTNng,6.676815155958439
SNVAng,STTLng,44.56931066830712
LOSAng,CHINng,13.290959093353658
ATLAng,DNVRng,4.718922637693817
IPLSng,STTLng,0.020935301403163034
STTLng,IPLSng,1.9762718408558735
DNVRng,ATLAM5,0.013344446490638694
SNVAng,DNVRng,14.811567820195341
KSCYng,ATLAng,2.3341487959980243
ATLAng,DNVRng,8.19248819673854
NYCMng,SNVAng,34.04616051208133
IPLSng,WASHng,0.6787454656068302
STTLng,ATLAng,33.1707556579157
HSTNng,KSCYng,15.249127595049426
ATLAng,STTLng,9.739093671217836
DNVRng,CHINng,17.97943937936442
NYCMng,SNVAng,67.99130877703269
DNVRng,ATLAM5,0.013346402228001868
ATLAM5,WASHng,0.02923142878692318
ATLAM5,KSCYng,0.044395513307179786
HSTNng,CHINng,9.332594798121203
CHINng,WASHng,33.73788904580025
NYCMng,DNVRng,8.436746096426003
NYCMng,DNVRng,14.54382093420938
IPLSng,CHINng,61.84325060235499
NYCMng,LOSAng,11.598564662162463
NYCMng,HSTNng,9.106578552182325
STTLng,SNVAng,7.93836865121623
ATLAng,CHINng,14.554873239839687
LOSAng,ATLAM5,0.013341131141146672
STTLng,DNVRng,25.250861160601858
NYCMng,SNVAng,24.236871287275093
STTLng,DNVRng,19.07968035648581
ATLAM5,LOSAng,0.08750487688672326
STTLng,KSCYng,5.143317476041576
ATLAng,SNVAng,6.946818946097201
NYCMng,SNVAng,34.91444572319499
DNVRng,CHINng,30.46850745750682
HSTNng,SNVAng,0.01335390893289717
CHINng,ATLAng,1.0423929465582342
KSCYng,ATLAng,17.68819540183969
LOSAng,WASHng,24.96911166152781
WASHng,NYCMng,90.76730626796379
STTLng,SNVAng,15.406296309098485
CHINng,STTLng,12.94428580920383
NYCMng,KSCYng,5.999125885547718
LOSAng,ATLAM5,0.013333077036896507
LOSAng,CHINng,11.18962449069692
IPLSng,DNVRng,7.660753635203208
KSCYng,WASHng,23.356176953310154
ATLAM5,STTLng,3.7549112969114944
KSCYng,IPLSng,18.94320756293868
NYCMng,HSTNng,7.784686001006711
KSCYng,WASHng,20.15667226242066
NYCMng,WASHng,42.66941965466685
STTLng,DNVRng,20.622647388608517
CHINng,KSCYng,34.470447145471496
STTLng,KSCYng,44.96340366064858
HSTNng,STTLng,0.03268502733985488
ATLAM5,ATLAng,0.3212854237609972
STTLng,NYCMng,1.9506700210503498
ATLAM5,IPLSng,0.7402948871855187
ATLAng,IPLSng,17.69494706698346
DNVRng,KSCYng,20.491567821936137
WASHng,IPLSng,5.460942794854663
HSTNng,WASHng,2.1101584548642904
KSCYng,ATLAM5,0.32186132641095944
WASHng,ATLAng,32.643587588747714
KSCYng,STTLng,0.3934996191696494
ATLAng,ATLAM5,0.013380181691211787
LOSAng,IPLSng,10.011217386948857
WASHng,LOSAng,42.232099794924714
IPLSng,STTLng,1.0569431699419736
KSCYng,LOSAng,19.745880854077758
NYCMng,ATLAng,12.225603070348459
STTLng,LOSAng,24.548731753947116
DNVRng,KSCYng,15.038221138019333
ATLAng,HSTNng,16.315553509770083
ATLAng,KSCYng,9.094552807195754
DNVRng,CHINng,20.111621715959544
ATLAng,WASHng,35.009374297221214
CHINng,WASHng,29.071465550132526
SNVAng,WASHng,19.334131406335107
KSCYng,WASHng,1.16092519603276
NYCMng,LOSAng,19.6562223072742
IPLSng,HSTNng,2.2441042371266686
HSTNng,KSCYng,11.748559428049754
DNVRng,WASHng,49.425802048274285
HSTNng,CHINng,23.001196608409007
ATLAM5,LOSAng,0.05639819635229838
KSCYng,NYCMng,20.460335089084985
ATLAM5,ATLAng,0.038453849782207776
STTLng,DNVRng,20.925332723296446
KSCYng,IPLSng,13.666974968323988
IPLSng,CHINng,17.271890809066065
CHINng,ATLAM5,0.20948299327483086
LOSAng,CHINng,27.40725547092745
ATLAM5,KSCYng,0.3641926407485753
STTLng,CHINng,32.86270789626604
IPLSng,ATLAng,0.2877095166059377
NYCMng,DNVRng,9.172056735692475
DNVRng,KSCYng,13.332788617332017
LOSAng,SNVAng,9.833953350701778
DNVRng,LOSAng,10.471188151145714
HSTNng,SNVAng,3.844814216709156
NYCMng,CHINng,16.41054692571846
STTLng,DNVRng,23.996443924138585
NYCMng,CHINng,15.490833965100325
STTLng,ATLAng,39.82417556334264
NYCMng,HSTNng,12.945454584850568
CHINng,ATLAng,41.865396030499014
HSTNng,ATLAng,6.606168260728983
STTLng,KSCYng,1.0797618528702555
STTLng,DNVRng,21.723267690974485
DNVRng,CHINng,37.30040475364906
DNVRng,STTLng,16.744341793605457
HSTNng,SNVAng,0.06755779826677154
STTLng,SNVAng,25.106824556836038
ATLAM5,WASHng,1.5321903870506386
ATLAM5,KSCYng,0.11630511315331479
ATLAM5,DNVRng,1.000666967024306
LOSAng,DNVRng,8.58473400482278
ATLAng,DNVRng,4.24376346375757
ATLAM5,LOSAng,0.016654758983841427
STTLng,DNVRng,22.72909720839879
DNVRng,WASHng,19.1373783198621
IPLSng,DNVRng,7.965967804854952
IPLSng,DNVRng,16.53900687873602
WASHng,IPLSng,2.7036188789274074
STTLng,DNVRng,26.786089309316075
STTLng,ATLAng,23.835305263405953
KSCYng,WASHng,9.949505708591541
ATLAng,HSTNng,7.756029113512933
HSTNng,ATLAng,0.06862361836543986
ATLAng,WASHng,36.52680171725746
KSCYng,STTLng,14.973382457966379
CHINng,NYCMng,14.21724135120952
HSTNng,CHINng,17.956297297349415
ATLAM5,LOSAng,0.07691896451168583
IPLSng,DNVRng,11.536626037077626
ATLAng,IPLSng,5.188778958184311
LOSAng,ATLAM5,0.21755406488995618
HSTNng,KSCYng,14.587448200479322
HSTNng,SNVAng,0.04029702574482759
IPLSng,SNVAng,0.13719701583204966
HSTNng,CHINng,46.00777035345413
HSTNng,SNVAng,0.9850381387918182
ATLAng,WASHng,19.819959508036955
CHINng,NYCMng,17.083123005305715
DNVRng,NYCMng,14.749266080346468
ATLAM5,HSTNng,0.5316494375861123
STTLng,ATLAM5,3.3844321115686666
IPLSng,SNVAng,0.018572153301835127
CHINng,HSTNng,10.707442126067903
NYCMng,STTLng,25.337107401252325
STTLng,SNVAng,5.070485408035696
CHINng,WASHng,26.70831790789049
ATLAM5,WASHng,1.5691002328169452
IPLSng,DNVRng,5.88559011143679
LOSAng,SNVAng,25.043094673651833
SNVAng,CHINng,21.74672911945607
DNVRng,KSCYng,10.877778613457382
NYCMng,KSCYng,4.289123630396946
WASHng,STTLng,34.32329488734642
ATLAM5,HSTNng,2.6927627201116007
CHINng,NYCMng,48.286480844673655
STTLng,IPLSng,13.173566845922915
DNVRng,IPLSng,6.655843252025366
ATLAM5,KSCYng,0.046909093955518885
STTLng,DNVRng,19.06371465420466
IPLSng,ATLAM5,0.054789372647273855
DNVRng,HSTNng,3.225711649270179
CHINng,WASHng,31.505284403324822
DNVRng,WASHng,20.99425158130063
DNVRng,ATLAng,1.210272330360277
HSTNng,KSCYng,3.255023034915649
CHINng,KSCYng,26.817226400332054
WASHng,HSTNng,16.97197746655001
IPLSng,DNVRng,13.810171869197976
LOSAng,ATLAng,16.24704639797155
STTLng,HSTNng,17.945209328661928
ATLAng,LOSAng,5.019292710499011
SNVAng,LOSAng,3.953117652964667
IPLSng,LOSAng,1.832797335502684
WASHng,ATLAng,24.944103753202967
STTLng,IPLSng,4.233647718640302
LOSAng,IPLSng,8.696632520399444
SNVAng,LOSAng,15.101425801634132
ATLAng,ATLAM5,0.013373204361985861
KSCYng,NYCMng,0.6816634534190414
NYCMng,DNVRng,9.350309611252326
IPLSng,ATLAng,0.22363448949510528
WASHng,SNVAng,3.0561236808195082
ATLAng,KSCYng,4.972428211265776
NYCMng,SNVAng,81.20696787696056
LOSAng,STTLng,7.949311536102911
NYCMng,WASHng,37.91296963428736
HSTNng,IPLSng,9.558383286808533
KSCYng,IPLSng,27.652367662939227
IPLSng,ATLAM5,0.014668302319761913
HSTNng,LOSAng,2.685547232593457
CHINng,DNVRng,4.949674370259643
CHINng,IPLSng,102.20492853645003
SNVAng,NYCMng,29.08710217965877
WASHng,DNVRng,22.625666237330766
NYCMng,DNVRng,11.60158872730669
CHINng,ATLAng,11.69498946354228
DNVRng,LOSAng,11.658147904425237
HSTNng,ATLAng,0.031999341426730686
WASHng,KSCYng,1.5654896522237793
KSCYng,CHINng,21.25296274543512
ATLAng,KSCYng,10.508464961665183
SNVAng,NYCMng,3.2019934873030858
ATLAM5,STTLng,0.07036985438800303
HSTNng,DNVRng,4.371171761850276
LOSAng,IPLSng,5.247795644152307
LOSAng,NYCMng,16.916148571579665
ATLAM5,IPLSng,1.4009822510044945
HSTNng,IPLSng,11.39803291267622
STTLng,KSCYng,2.3699859132147774
LOSAng,DNVRng,14.043135927095127
ATLAM5,ATLAng,0.48313683905975446
WASHng,KSCYng,2.626174118684648
STTLng,HSTNng,13.930886454614832
WASHng,ATLAM5,0.9717154540467632
CHINng,STTLng,8.469951644758536
NYCMng,DNVRng,10.679270742466215
STTLng,KSCYng,8.541891325810841
KSCYng,NYCMng,37.0152818535752
CHINng,IPLSng,18.8690932459223
IPLSng,KSCYng,22.708628234624385
HSTNng,KSCYng,4.306335918631414
STTLng,IPLSng,7.506174545419978
IPLSng,ATLAng,6.127343491881247
STTLng,LOSAng,26.804885361499036
NYCMng,LOSAng,45.4963296925034
ATLAM5,LOSAng,0.1009858227802423
KSCYng,IPLSng,19.73438438128073
ATLAM5,IPLSng,0.45330641409058176
IPLSng,SNVAng,0.3800293683939535
ATLAM5,LOSAng,0.03161158166650413
CHINng,ATLAM5,0.04920736016256554
DNVRng,SNVAng,12.441718765299202
DNVRng,STTLng,11.614664911432076
HSTNng,IPLSng,7.146695792169739
STTLng,ATLAng,37.037814421522
ATLAng,STTLng,8.59095882934909
LOSAng,CHINng,31.320676208870335
ATLAM5,STTLng,0.11280518808647269
IPLSng,ATLAM5,0.013333021441229545
ATLAng,STTLng,13.642138891092843
STTLng,IPLSng,12.05875994151476
LOSAng,KSCYng,54.09945217616553
HSTNng,CHINng,27.48041012749602
HSTNng,KSCYng,10.396200899752404
NYCMng,IPLSng,12.908060248347203
ATLAng,IPLSng,8.304875458303401
SNVAng,NYCMng,7.054402231754844
ATLAM5,DNVRng,0.1240297743980215
ATLAng,LOSAng,3.6873298035516346
HSTNng,ATLAng,0.1567817585508987
NYCMng,WASHng,28.873470740850365
CHINng,WASHng,10.991360587437839
CHINng,LOSAng,45.259481603469524
DNVRng,WASHng,17.905162957542665
SNVAng,NYCMng,6.90305956441088
ATLAM5,WASHng,4.362023377159069
SNVAng,KSCYng,37.84966770778934
NYCMng,HSTNng,19.153601768783794
SNVAng,NYCMng,18.18397835963947
WASHng,SNVAng,3.066924318739475
ATLAM5,KSCYng,0.08102601006796228
STTLng,ATLAng,29.86774704879576
NYCMng,CHINng,18.029497343263493
IPLSng,STTLng,2.6603875536445876
WASHng,SNVAng,67.66653504156467
IPLSng,DNVRng,10.706458960423317
STTLng,ATLAng,36.323849743027004
IPLSng,CHINng,41.35429254754346
ATLAng,HSTNng,13.605054985291767
SNVAng,LOSAng,3.7282260091130617
KSCYng,LOSAng,20.97458016316866
DNVRng,SNVAng,16.267755286857906
CHINng,LOSAng,16.75909819403853
KSCYng,NYCMng,7.666702881560385
CHINng,WASHng,26.47437149487278
ATLAng,SNVAng,3.340852463585302
KSCYng,LOSAng,28.916519292965127
STTLng,NYCMng,2.470676097285962
ATLAng,KSCYng,14.12125423280421
NYCMng,KSCYng,5.329308019223879
KSCYng,IPLSng,29.26042139546711
DNVRng,HSTNng,2.3660244770334833
CHINng,HSTNng,11.852779038995916
STTLng,DNVRng,22.609436304216857
STTLng,DNVRng,29.42083706876778
LOSAng,IPLSng,11.287132152176625
ATLAng,IPLSng,10.966612046801597
HSTNng,ATLAM5,0.01626902830402782
HSTNng,SNVAng,0.19446654127351415
HSTNng,SNVAng,0.015319014991807062
CHINng,IPLSng,53.67016947267377
DNVRng,LOSAng,11.347024204093634
LOSAng,STTLng,39.62679351022479
NYCMng,CHINng,20.2210910910277
STTLng,ATLAM5,0.014765433611560247
LOSAng,STTLng,32.510120218292194
HSTNng,SNVAng,0.2877333510781026
LOSAng,WASHng,35.76958099249682
STTLng,KSCYng,3.675325537451776
HSTNng,ATLAng,0.46267799683568506
ATLAM5,WASHng,0.017284454625395084
NYCMng,WASHng,31.699233076664882
ATLAM5,IPLSng,1.5798980339028177
LOSAng,KSCYng,14.855094581485952
CHINng,KSCYng,30.498026742565184
STTLng,KSCYng,6.95498740723993
DNVRng,STTLng,11.681292418012317
DNVRng,KSCYng,12.714941551610652
ATLAng,CHINng,10.843431847295022
LOSAng,SNVAng,14.730012892612358
ATLAM5,STTLng,0.4046101052277603
CHINng,IPLSng,17.279619966186235
CHINng,DNVRng,12.775994273934128
NYCMng,CHINng,13.029625883992265
STTLng,DNVRng,18.177077558074757
KSCYng,ATLAng,22.41883509510774
ATLAM5,LOSAng,0.24848045765226515
KSCYng,ATLAM5,0.01333438956001908
DNVRng,NYCMng,10.990451179479699
LOSAng,CHINng,9.860596896512828
WASHng,NYCMng,74.98975579231089
IPLSng,ATLAng,18.491011345207497
STTLng,SNVAng,28.588795250039336
LOSAng,CHINng,20.248550024009774
IPLSng,WASHng,0.4651658496783902
ATLAM5,SNVAng,0.024265040170184955
IPLSng,SNVAng,0.19505300606470138
HSTNng,WASHng,3.4205826989528094
CHINng,KSCYng,84.51653200440977
IPLSng,DNVRng,7.173911567943755
CHINng,DNVRng,8.171838476106144
DNVRng,HSTNng,1.6750962084834802
IPLSng,SNVAng,0.4696937914967102
STTLng,IPLSng,7.242823131231697
KSCYng,CHINng,31.53847374117682
STTLng,DNVRng,26.07069648748574
CHINng,DNVRng,12.478696492452759
ATLAng,IPLSng,7.997750883520341
LOSAng,DNVRng,10.961153978004699
NYCMng,WASHng,37.89962840880519
IPLSng,DNVRng,10.91006583806748
CHINng,IPLSng,72.07343198592689
CHINng,HSTNng,35.56815928762908
LOSAng,NYCMng,35.40164523155029
NYCMng,ATLAM5,0.013333911492174153
ATLAM5,HSTNng,0.38708556261194266
KSCYng,NYCMng,1.478737036687529
SNVAng,STTLng,30.34620586604537
HSTNng,KSCYng,8.69885821937721
DNVRng,STTLng,16.53771328238915
IPLSng,ATLAM5,0.013334730820300433
DNVRng,CHINng,18.745267869290345
IPLSng,HSTNng,2.373111293862362
NYCMng,IPLSng,11.531261989067845
KSCYng,WASHng,29.189892836745575
CHINng,ATLAM5,1.0566269642559936
IPLSng,SNVAng,0.2339644535797848
LOSAng,KSCYng,9.636119025176937
NYCMng,WASHng,26.942833308775057
DNVRng,LOSAng,16.555509147922958
KSCYng,HSTNng,14.059756532789986
STTLng,WASHng,25.12682991086708
ATLAM5,STTLng,0.048760150364634255
SNVAng,LOSAng,4.437646889913467
IPLSng,STTLng,0.04618469443872879
SNVAng,WASHng,25.493475317562844
CHINng,ATLAM5,1.3276388436531668
SNVAng,HSTNng,10.117238792806736
ATLAM5,WASHng,1.2828400662178965
ATLAng,DNVRng,2.477426546643693
IPLSng,STTLng,0.6956837460624673
STTLng,DNVRng,21.784932358938242
ATLAng,IPLSng,8.948014926283035
ATLAng,NYCMng,4.540997213840817
CHINng,SNVAng,18.300654914354496
STTLng,HSTNng,25.681499060266532
HSTNng,DNVRng,3.9633809134548232
CHINng,DNVRng,15.472037912917365
IPLSng,WASHng,0.849749875452196
DNVRng,WASHng,15.31342160295633
ATLAng,SNVAng,9.384403493918304
LOSAng,DNVRng,7.3510823939277445
KSCYng,NYCMng,7.250366678349714
KSCYng,LOSAng,23.726740433151775
HSTNng,SNVAng,0.16182234415177182
HSTNng,STTLng,4.118548848943569
LOSAng,CHINng,19.829833311732205
LOSAng,KSCYng,27.3827452243551
SNVAng,CHINng,15.311823249575355
ATLAM5,NYCMng,0.11223860013060045
LOSAng,STTLng,18.037941382575355
HSTNng,CHINng,58.00914126148873
LOSAng,STTLng,46.985379045311106
NYCMng,IPLSng,11.664320855413827
ATLAng,NYCMng,3.5722678126981235
WASHng,HSTNng,17.94342293370672
IPLSng,HSTNng,2.7960611705012313
DNVRng,STTLng,20.27109880243711
IPLSng,DNVRng,4.792022178628562
STTLng,HSTNng,17.479853442830592
STTLng,WASHng,56.7936534940357
CHINng,STTLng,3.2859157529375294
IPLSng,LOSAng,14.829300464855056
KSCYng,LOSAng,38.13038459925316
CHINng,ATLAng,62.15976996113342
IPLSng,STTLng,1.7701798965453481
STTLng,KSCYng,18.677783638813708
CHINng,ATLAng,35.131529994357834
STTLng,ATLAng,37.59142826863848
CHINng,ATLAM5,0.013334236334156521
HSTNng,WASHng,6.312540126779236
ATLAng,DNVRng,3.8422772765050737
ATLAM5,WASHng,1.5808140273686766
STTLng,CHINng,41.98701353968179
ATLAM5,KSCYng,0.02147508745076025
ATLAng,IPLSng,8.263249375855784
ATLAM5,WASHng,0.1488082157721933
STTLng,DNVRng,22.828418822650615
HSTNng,IPLSng,15.598816839103211
CHINng,WASHng,19.743186672212467
DNVRng,HSTNng,2.6027902978786357
ATLAng,WASHng,33.19023417132927
LOSAng,ATLAng,10.104045893221482
DNVRng,WASHng,14.090399204149579
CHINng,IPLSng,62.747633311529036
CHINng,SNVAng,20.78636027365047
NYCMng,DNVRng,12.168470042218893
CHINng,IPLSng,31.736614444783815
DNVRng,WASHng,17.63827522702518
SNVAng,ATLAM5,1.6476513583563728
DNVRng,NYCMng,19.85266091042478
IPLSng,LOSAng,15.777488755584953
LOSAng,KSCYng,24.242259651005682
STTLng,KSCYng,0.8458356522954666
ATLAM5,ATLAng,1.2953907268273643
DNVRng,CHINng,9.208966378827775
STTLng,CHINng,40.413462193929426
NYCMng,IPLSng,10.831746522399735
CHINng,KSCYng,51.11402633334727
HSTNng,STTLng,3.6904730157278105
KSCYng,STTLng,1.110419316293339
ATLAM5,NYCMng,0.11152381292219145
LOSAng,STTLng,22.99486965785531
LOSAng,CHINng,12.697486916692151
IPLSng,NYCMng,0.1753318800138947
CHINng,LOSAng,19.169896543819856
DNVRng,STTLng,18.886172608216366
WASHng,DNVRng,24.051139706519372
KSCYng,STTLng,7.640525387064781
DNVRng,WASHng,32.380588752511116
KSCYng,ATLAng,21.5095162946101
WASHng,ATLAM5,1.136264495937928
DNVRng,KSCYng,7.2247054876592225
CHINng,STTLng,5.143258307787615
NYCMng,KSCYng,6.431753621698341
ATLAM5,HSTNng,0.24929217213629287
KSCYng,CHINng,40.59080809310322
IPLSng,HSTNng,2.865720036941942
SNVAng,DNVRng,18.146648865058257
ATLAng,LOSAng,6.700295226492641
ATLAng,SNVAng,3.0376850697323956
STTLng,IPLSng,5.55331578662419
ATLAng,NYCMng,1.5658905576705666
HSTNng,SNVAng,4.704930561418076
NYCMng,SNVAng,42.679402068581695
SNVAng,WASHng,26.72296894020007
DNVRng,WASHng,22.552736906441663
SNVAng,HSTNng,13.346876335442929
STTLng,WASHng,74.53160870717448
NYCMng,SNVAng,36.54275607220224
ATLAM5,WASHng,1.6746150611580335
ATLAM5,KSCYng,0.050260506324985695
CHINng,ATLAng,1.369013562336953
ATLAng,IPLSng,8.613488155199782
ATLAM5,CHINng,1.1272129688679324
ATLAM5,ATLAng,2.9789198488437343
IPLSng,LOSAng,3.609569344200412
NYCMng,HSTNng,9.073928212808191
ATLAM5,IPLSng,0.051529460841777154
HSTNng,KSCYng,11.491060807859453
KSCYng,ATLAng,4.622176463537349
CHINng,WASHng,19.847306588703322
NYCMng,STTLng,34.659626695437495
ATLAng,WASHng,25.305950857659703
NYCMng,IPLSng,11.380760645663763
DNVRng,HSTNng,3.335794996288682
LOSAng,IPLSng,4.89337415556768
ATLAM5,DNVRng,0.9165993136425435
HSTNng,SNVAng,0.15337968526364346
CHINng,ATLAM5,0.14478134244016774
DNVRng,WASHng,0.013343005500375095
STTLng,IPLSng,15.464704291522306
LOSAng,KSCYng,4.238756046319608
ATLAM5,WASHng,0.030548615815531963
IPLSng,DNVRng,8.552104739073345
WASHng,HSTNng,15.226285406924367
IPLSng,DNVRng,7.108976435531603
LOSAng,ATLAM5,0.17540048327410593
IPLSng,CHINng,42.33757490758848
HSTNng,KSCYng,11.161641959193492
ATLAng,STTLng,10.163557809369891
DNVRng,LOSAng,23.237488677960457
ATLAM5,WASHng,0.1329255542104802
CHINng,SNVAng,9.631054871057094
IPLSng,WASHng,0.7635410708802193
IPLSng,ATLAng,0.03303164034128021
NYCMng,LOSAng,6.2268657108297205
LOSAng,ATLAM5,0.013347326560369348
NYCMng,CHINng,13.916369969293712
IPLSng,ATLAM5,0.017050249196126934
LOSAng,SNVAng,19.545182136641984
LOSAng,ATLAM5,0.013333091646353271
LOSAng,SNVAng,19.394711593150923
ATLAM5,NYCMng,0.09453213919628474
ATLAng,NYCMng,4.222857212270672
WASHng,LOSAng,82.18171055585856
ATLAM5,LOSAng,0.12701958223767548
ATLAM5,IPLSng,0.24908594442920784
IPLSng,STTLng,1.6761535370765233
HSTNng,STTLng,0.013344436757325566
ATLAng,WASHng,24.927807357118855
KSCYng,NYCMng,9.666434244829677
DNVRng,HSTNng,3.6160417838169288
SNVAng,NYCMng,43.911852482868916
HSTNng,ATLAng,0.027903095469890286
STTLng,IPLSng,5.574887478337143
CHINng,LOSAng,21.185305062816735
NYCMng,HSTNng,7.653760433899432
SNVAng,LOSAng,4.351893853133346
NYCMng,LOSAng,8.905678824787886
