source,target,demand_value
HSTNng,CHINng,1.9701802141599716
HSTNng,DNVRng,4.700418403468296
ATLAM5,CHINng,0.8482783566677209
ATLAng,IPLSng,4.112723733214947
DNVRng,LOSAng,15.683245666659609
SNVAng,HSTNng,27.82251944815305
HSTNng,SNVAng,36.78090547414738
SNVAng,CHINng,13.289812209037722
DNVRng,ATLAng,1.7596463273168115
CHINng,HSTNng,2.127204762103316
SNVAng,KSCYng,34.09572264860347
STTLng,KSCYng,46.18022577915183
CHINng,LOSAng,14.21029586400324
KSCYng,LOSAng,25.755379129204382
SNVAng,ATLAM5,83.63537926446148
HSTNng,SNVAng,32.72156382130692
SNVAng,DNVRng,28.858221792643516
HSTNng,SNVAng,23.38647806229875
DNVRng,ATLAM5,0.24715289872090168
NYCMng,HSTNng,19.983006014380596
CHINng,KSCYng,8.999984125024545
KSCYng,LOSAng,27.955415889811768
DNVRng,NYCMng,15.596486702329614
NYCMng,SNVAng,48.99541255343462
CHINng,LOSAng,28.669197063866182
DNVRng,KSCYng,15.446866651442301
ATLAM5,CHINng,0.7615448579055204
LOSAng,HSTNng,8.748357811242878
NYCMng,IPLSng,11.186224580507124
ATLAng,CHINng,0.6636219369974224
HSTNng,CHINng,3.9172316402764285
ATLAM5,NYCMng,0.863810375114337
ATLAng,NYCMng,6.3627442113944515
IPLSng,SNVAng,55.426826255572045
SNVAng,IPLSng,21.423913704549594
SNVAng,DNVRng,89.60650366931988
SNVAng,CHINng,9.226341475084384
SNVAng,LOSAng,29.365613786442257
SNVAng,ATLAM5,8.838650901905739
NYCMng,KSCYng,15.033482259865142
STTLng,DNVRng,99.27693031017178
STTLng,ATLAM5,11.607245279978804
ATLAng,KSCYng,4.568710289043057
SNVAng,CHINng,26.4935645255251
NYCMng,HSTNng,15.476149186439399
LOSAng,SNVAng,72.2657934184251
LOSAng,ATLAng,2.686437927044351
ATLAng,SNVAng,6.145472580342142
IPLSng,SNVAng,27.45087524844277
IPLSng,DNVRng,3.1358694973789802
NYCMng,CHINng,7.851968242541316
IPLSng,KSCYng,37.695594649313946
HSTNng,CHINng,3.2257685887327376
ATLAM5,STTLng,2.642698465590915
NYCMng,SNVAng,36.96878459850788
ATLAng,SNVAng,5.86208185238133
SNVAng,NYCMng,36.8097133111817
KSCYng,SNVAng,49.37147144419871
DNVRng,ATLAng,0.6444765275476976
NYCMng,SNVAng,39.82589036755685
KSCYng,NYCMng,32.077069561899265
LOSAng,CHINng,5.689584128759672
DNVRng,SNVAng,14.90466505603321
IPLSng,SNVAng,49.04832238836561
ATLAM5,SNVAng,0.9520590009887682
HSTNng,CHINng,2.687425496597742
ATLAM5,LOSAng,2.5372136555835025
SNVAng,NYCMng,25.2532990056091
ATLAng,ATLAM5,0.2400200179054459
ATLAng,IPLSng,2.9120903506294677
CHINng,IPLSng,6.1291726390453265
KSCYng,HSTNng,8.112370139328165
HSTNng,LOSAng,26.266880425034216
STTLng,KSCYng,43.394001909904546
SNVAng,IPLSng,16.87569169613211
DNVRng,NYCMng,13.842110630115055
IPLSng,CHINng,4.240272306741362
STTLng,DNVRng,67.14258084398305
HSTNng,ATLAM5,2.4542400119250085
SNVAng,KSCYng,17.199380325316234
CHINng,SNVAng,12.83192646577687
CHINng,ATLAM5,0.08710066783372779
DNVRng,LOSAng,19.35743638042227
ATLAM5,LOSAng,3.1821683720150493
NYCMng,DNVRng,19.94772804411364
DNVRng,SNVAng,13.75332628781055
KSCYng,NYCMng,72.67716034366046
LOSAng,IPLSng,8.62987240857076
ATLAng,SNVAng,5.860619782655981
CHINng,ATLAM5,0.07993907644487232
ATLAM5,IPLSng,1.5545829389130068
SNVAng,IPLSng,34.17832009412646
KSCYng,ATLAng,3.6189808881725547
NYCMng,ATLAM5,9.522556168509585
NYCMng,SNVAng,44.63445097969949
SNVAng,CHINng,74.16650937860419
ATLAng,DNVRng,1.7955942150837356
HSTNng,IPLSng,7.724780043884975
NYCMng,LOSAng,15.65390142092735
IPLSng,DNVRng,3.9432205625751333
SNVAng,ATLAng,21.254079432080747
ATLAM5,KSCYng,2.7090930851086448
ATLAM5,IPLSng,1.1658295367747882
ATLAng,LOSAng,4.747797611551316
IPLSng,SNVAng,43.160820776629805
ATLAM5,NYCMng,9.533536723551862
NYCMng,DNVRng,12.574254873439253
NYCMng,LOSAng,27.128843315148732
NYCMng,DNVRng,15.698200234813589
IPLSng,DNVRng,4.716945408623972
HSTNng,CHINng,1.9923440598327928
IPLSng,ATLAng,1.6386471022455689
HSTNng,LOSAng,13.240155637478283
NYCMng,DNVRng,35.113013041444404
DNVRng,SNVAng,16.599688059635362
LOSAng,SNVAng,38.708710864735544
HSTNng,NYCMng,20.058430773686048
DNVRng,SNVAng,23.214151625525325
LOSAng,SNVAng,49.84864733034023
HSTNng,ATLAng,2.4842682183053006
DNVRng,NYCMng,13.030082009868197
CHINng,NYCMng,9.553618820867092
SNVAng,ATLAM5,8.462584890672202
IPLSng,HSTNng,8.956751008064737
LOSAng,SNVAng,64.78896505147881
WASHng,DNVRng,414.39409661310606
CHINng,ATLAng,0.904960260285422
SNVAng,LOSAng,59.190554499073485
NYCMng,SNVAng,36.94297052329213
CHINng,ATLAM5,0.32539096044751414
KSCYng,NYCMng,98.52667334465767
SNVAng,HSTNng,37.52886490152165
DNVRng,IPLSng,5.865353708089763
IPLSng,LOSAng,33.105815998908525
STTLng,ATLAM5,8.601662690969535
NYCMng,ATLAng,8.494358798810602
ATLAM5,DNVRng,1.0237520409343477
IPLSng,SNVAng,33.184989289793364
CHINng,KSCYng,10.446069978804157
HSTNng,KSCYng,13.959669580596488
LOSAng,SNVAng,26.921795887051342
NYCMng,LOSAng,19.97336648108316
DNVRng,ATLAng,1.1917438919351742
DNVRng,ATLAM5,0.9926998714901849
CHINng,LOSAng,13.055546390918035
IPLSng,DNVRng,5.220318293004543
HSTNng,LOSAng,11.599412763593001
STTLng,DNVRng,72.86931174968595
HSTNng,ATLAng,1.4181162740971676
CHINng,ATLAM5,0.16764552678283456
SNVAng,ATLAng,28.543614135487296
NYCMng,IPLSng,19.5354813453206
ATLAM5,SNVAng,2.0111838330212763
STTLng,ATLAM5,1.9512116791490852
DNVRng,SNVAng,14.936126454679448
ATLAM5,NYCMng,2.0351764525956915
KSCYng,ATLAng,3.5968374149539692
NYCMng,DNVRng,21.835176196233146
LOSAng,SNVAng,37.943830037314854
SNVAng,LOSAng,46.35368041475012
NYCMng,IPLSng,17.218743255217863
ATLAng,SNVAng,4.602089863040547
DNVRng,LOSAng,11.055788656622125
ATLAM5,IPLSng,2.17201842548835
IPLSng,NYCMng,27.10775090233606
CHINng,IPLSng,6.838090928052737
IPLSng,SNVAng,33.82478720402262
STTLng,ATLAng,39.83071962816483
LOSAng,HSTNng,20.79081219624856
CHINng,NYCMng,16.63686165710034
ATLAM5,IPLSng,0.4310503950232123
ATLAM5,LOSAng,0.4856923830412931
NYCMng,KSCYng,23.10118616899702
STTLng,DNVRng,53.39638483612558
LOSAng,ATLAM5,2.6985053426305656
IPLSng,CHINng,3.0430401350591714
NYCMng,SNVAng,81.11222667687838
CHINng,NYCMng,8.894167619815644
NYCMng,LOSAng,27.925645998239553
ATLAM5,IPLSng,0.6395938139712082
SNVAng,KSCYng,33.051811194010064
HSTNng,LOSAng,20.94233262131352
SNVAng,IPLSng,47.989872517498924
SNVAng,CHINng,5.957990224362193
CHINng,HSTNng,7.836416346117509
HSTNng,ATLAng,3.015172002200327
STTLng,SNVAng,43.77023169193524
STTLng,ATLAM5,5.263224659533308
NYCMng,HSTNng,14.962875684881865
CHINng,IPLSng,4.960925129388592
SNVAng,LOSAng,20.898798071147347
DNVRng,NYCMng,36.884857998689114
IPLSng,SNVAng,29.051338417859977
SNVAng,CHINng,19.7641686712144
SNVAng,NYCMng,31.95617348473952
SNVAng,LOSAng,38.45290562655491
STTLng,DNVRng,66.24166107439008
HSTNng,ATLAM5,0.7335892520574941
SNVAng,ATLAM5,6.503051874997009
SNVAng,KSCYng,46.88692445960163
NYCMng,SNVAng,41.99720631908976
NYCMng,SNVAng,92.53666229018697
SNVAng,LOSAng,25.53725699763543
HSTNng,NYCMng,44.93799500966994
LOSAng,CHINng,4.539900078518921
ATLAng,LOSAng,7.312004848026713
ATLAM5,KSCYng,3.7990377812697824
ATLAng,ATLAM5,0.2826850301887614
DNVRng,SNVAng,17.083903716564844
DNVRng,HSTNng,4.3671199096094115
SNVAng,ATLAng,28.257735199038265
IPLSng,CHINng,3.2182673719667902
DNVRng,CHINng,1.3833442527422026
IPLSng,ATLAng,2.2545925316948408
DNVRng,SNVAng,13.356625947298419
LOSAng,DNVRng,5.610892656307052
IPLSng,HSTNng,4.88381400557038
KSCYng,DNVRng,5.886297777789068
DNVRng,IPLSng,7.325563013006861
IPLSng,LOSAng,29.22135624020777
STTLng,IPLSng,259.10702549450144
CHINng,LOSAng,17.813364164329744
ATLAng,IPLSng,5.993739727938841
ATLAM5,HSTNng,1.9784674516359484
DNVRng,CHINng,3.1245384570075214
NYCMng,KSCYng,19.511882527264472
ATLAng,LOSAng,6.916256276929947
IPLSng,SNVAng,27.291383062256262
ATLAng,DNVRng,0.5500530206839377
CHINng,LOSAng,9.496284800923029
ATLAM5,DNVRng,0.314281643582835
SNVAng,DNVRng,15.855654384413246
DNVRng,ATLAng,0.9332807407446277
LOSAng,SNVAng,71.6914215420787
STTLng,ATLAng,90.34778567868443
HSTNng,LOSAng,28.83215138052787
CHINng,IPLSng,7.7718534673636395
ATLAM5,SNVAng,3.5561732051360497
CHINng,DNVRng,2.792905757416345
NYCMng,STTLng,44.31925469706942
NYCMng,DNVRng,9.521211190948387
IPLSng,HSTNng,6.413791252403185
NYCMng,SNVAng,41.73469518102164
KSCYng,IPLSng,9.117144329217247
ATLAM5,NYCMng,5.068415340497914
ATLAM5,NYCMng,2.7713677218911164
IPLSng,HSTNng,5.4451166558383
CHINng,ATLAM5,0.09375333726736093
NYCMng,DNVRng,11.125269406270352
SNVAng,DNVRng,38.932559436062114
IPLSng,KSCYng,11.845044433268082
DNVRng,IPLSng,5.941414958246969
HSTNng,ATLAM5,1.514886519566696
ATLAng,LOSAng,11.26498013718472
SNVAng,CHINng,26.52666046748983
IPLSng,ATLAM5,0.024446005354383352
NYCMng,LOSAng,17.61912092261496
HSTNng,DNVRng,3.359425140504353
NYCMng,SNVAng,45.17787571352599
HSTNng,SNVAng,24.59516825605744
ATLAM5,HSTNng,1.2363514572880363
HSTNng,NYCMng,31.776753478075683
ATLAng,DNVRng,0.9930630154317084
ATLAng,HSTNng,1.710754810640715
ATLAng,IPLSng,4.718284848042271
HSTNng,IPLSng,6.882976785086277
ATLAng,ATLAM5,0.252629207265531
NYCMng,DNVRng,15.246990327235912
STTLng,LOSAng,80.44416208129236
STTLng,HSTNng,41.72116628908253
HSTNng,CHINng,2.8050437843245226
HSTNng,LOSAng,115.6665167349304
IPLSng,SNVAng,27.96568202442007
CHINng,ATLAM5,0.9906129805713316
IPLSng,CHINng,3.1631331814985564
DNVRng,ATLAng,0.6418546619143369
LOSAng,HSTNng,7.294947367897635
NYCMng,KSCYng,17.761433789528613
SNVAng,NYCMng,22.32904246274586
ATLAM5,IPLSng,1.0790133120030332
HSTNng,LOSAng,15.869251316393688
WASHng,ATLAng,34.11186237933784
ATLAM5,LOSAng,1.9806821154231156
IPLSng,LOSAng,20.635193545438305
HSTNng,NYCMng,31.69338385719991
SNVAng,NYCMng,50.77313110680541
ATLAM5,STTLng,0.5338202788174782
SNVAng,IPLSng,14.855677808601287
KSCYng,HSTNng,8.522403163288127
LOSAng,NYCMng,34.89156327715639
IPLSng,NYCMng,43.818271125768156
IPLSng,LOSAng,28.74586078485448
LOSAng,SNVAng,39.88283197051836
KSCYng,LOSAng,115.12046217439011
LOSAng,SNVAng,45.48318561991798
HSTNng,NYCMng,25.601401351018787
ATLAM5,LOSAng,1.9632935334650015
IPLSng,KSCYng,8.24006863829449
DNVRng,ATLAM5,0.8425810910557308
DNVRng,IPLSng,7.046829072060881
NYCMng,HSTNng,11.781650893829184
ATLAng,NYCMng,4.534953725746798
NYCMng,KSCYng,18.747664694665126
NYCMng,SNVAng,49.35345823883791
CHINng,LOSAng,12.35983301249014
IPLSng,CHINng,4.160971242988211
SNVAng,NYCMng,39.320688313693054
IPLSng,SNVAng,32.72154166873533
CHINng,ATLAng,1.061296891764377
SNVAng,KSCYng,18.2349339311117
LOSAng,SNVAng,44.855695041536954
SNVAng,LOSAng,39.293798256428346
HSTNng,ATLAng,1.5728966874214891
NYCMng,CHINng,13.90224062105987
CHINng,ATLAM5,0.4592514592761573
KSCYng,DNVRng,5.0401569663555055
WASHng,ATLAng,145.77003869399624
CHINng,NYCMng,12.242137190762774
SNVAng,CHINng,9.927652333656678
ATLAM5,DNVRng,1.7068792973562863
KSCYng,DNVRng,6.074636568010191
KSCYng,SNVAng,40.53902278772881
IPLSng,HSTNng,4.759861664693627
KSCYng,LOSAng,17.201203165493293
CHINng,KSCYng,6.6296569863224075
DNVRng,NYCMng,14.419604436729987
CHINng,LOSAng,14.852127067839723
DNVRng,IPLSng,8.413687835853207
DNVRng,SNVAng,17.12648570615238
SNVAng,STTLng,33.34542770725234
STTLng,KSCYng,224.4680999543396
SNVAng,HSTNng,22.816043014390292
LOSAng,NYCMng,49.948359219747836
DNVRng,IPLSng,4.728168850790535
NYCMng,CHINng,6.232112474599807
DNVRng,SNVAng,24.395111546625195
CHINng,NYCMng,6.392479291782729
SNVAng,LOSAng,46.64572726006215
NYCMng,KSCYng,15.707297030106917
SNVAng,NYCMng,30.499170368979335
IPLSng,ATLAng,2.544317312805625
IPLSng,LOSAng,17.249130254141686
HSTNng,DNVRng,3.5017577864997853
NYCMng,DNVRng,12.739567647812663
ATLAM5,HSTNng,2.6207405201594476
NYCMng,SNVAng,36.96384141038884
DNVRng,IPLSng,5.848481360166167
HSTNng,SNVAng,33.24969062211971
KSCYng,ATLAng,3.5297689221199153
KSCYng,ATLAM5,3.436158879442158
CHINng,KSCYng,17.86673920326426
ATLAM5,SNVAng,0.5221938378596002
HSTNng,SNVAng,29.119748723602147
SNVAng,IPLSng,19.568695961776026
CHINng,HSTNng,3.4855931341223614
KSCYng,CHINng,5.071485053990532
IPLSng,NYCMng,91.32232793765087
DNVRng,IPLSng,11.786974631481716
ATLAng,IPLSng,2.841300621348887
CHINng,HSTNng,3.3045795268393228
NYCMng,CHINng,13.05798396495689
SNVAng,IPLSng,43.862209169202686
ATLAng,HSTNng,3.7332003384858603
STTLng,NYCMng,33.589504741099326
CHINng,DNVRng,2.9651115417908955
DNVRng,ATLAM5,0.9228002008898087
ATLAng,KSCYng,8.95232286723531
HSTNng,NYCMng,15.068543451395765
ATLAM5,SNVAng,2.073055174326206
IPLSng,LOSAng,27.85404888684062
STTLng,NYCMng,53.67168433731087
NYCMng,SNVAng,39.72630506427266
HSTNng,SNVAng,30.10573436812456
ATLAng,SNVAng,5.789932904600668
LOSAng,IPLSng,9.068361993072589
HSTNng,DNVRng,2.788597873404154
IPLSng,SNVAng,58.062792396335354
ATLAM5,HSTNng,2.5070143601457935
ATLAng,HSTNng,1.7487017702033791
LOSAng,SNVAng,48.52475585264855
DNVRng,KSCYng,11.653790997555516
IPLSng,NYCMng,112.82941790268588
NYCMng,HSTNng,18.7000335010802
ATLAM5,KSCYng,0.37638897405728033
STTLng,LOSAng,91.12460674219548
NYCMng,CHINng,10.245134286977507
KSCYng,ATLAng,5.876545899307109
DNVRng,LOSAng,9.993547531359404
STTLng,ATLAM5,3.1279270092984692
LOSAng,IPLSng,12.532752030553763
CHINng,SNVAng,5.990128858768659
ATLAM5,HSTNng,0.6461860830338485
STTLng,LOSAng,96.0976122226029
CHINng,NYCMng,9.920773960176055
NYCMng,IPLSng,19.976662467271368
STTLng,ATLAng,71.19034936049104
NYCMng,SNVAng,50.69793894950171
SNVAng,KSCYng,33.001768534774236
ATLAM5,NYCMng,0.3005255147178973
DNVRng,NYCMng,41.72375497530621
NYCMng,DNVRng,18.35934277319599
SNVAng,HSTNng,21.24790835856466
IPLSng,CHINng,1.39684713518877
SNVAng,LOSAng,23.744066455331236
NYCMng,SNVAng,45.86996951998773
KSCYng,LOSAng,25.673533288789116
ATLAng,ATLAM5,0.06278285543095909
DNVRng,HSTNng,4.976016964370142
IPLSng,NYCMng,40.84962715873229
ATLAM5,SNVAng,4.198324038934134
SNVAng,IPLSng,30.368248670845762
LOSAng,NYCMng,37.710139394893396
SNVAng,IPLSng,109.10288699154755
CHINng,LOSAng,9.838038061080585
SNVAng,IPLSng,41.402014190096004
LOSAng,SNVAng,51.375048123605154
SNVAng,IPLSng,51.70085865268288
CHINng,SNVAng,12.58996658484386
SNVAng,CHINng,30.321063693345845
NYCMng,LOSAng,21.54900452937374
ATLAM5,SNVAng,1.3853692351350773
ATLAng,KSCYng,7.0216376423396385
ATLAM5,IPLSng,4.861600909983921
SNVAng,HSTNng,41.319226865387904
HSTNng,SNVAng,39.09298835956183
HSTNng,SNVAng,21.420426256849737
IPLSng,DNVRng,4.888587093586091
ATLAng,HSTNng,2.7744653238890464
DNVRng,KSCYng,7.5924587779244845
NYCMng,STTLng,55.36424207615968
DNVRng,IPLSng,9.674927885254455
SNVAng,ATLAM5,14.609749452699472
KSCYng,DNVRng,6.47239825405076
IPLSng,ATLAng,2.763061100914993
HSTNng,ATLAM5,1.2591751331291159
CHINng,KSCYng,11.490145995357992
STTLng,HSTNng,42.38463264373579
ATLAM5,DNVRng,1.1602999977763122
NYCMng,IPLSng,17.038369105648844
HSTNng,ATLAng,1.3258554614831917
SNVAng,IPLSng,44.45184100272579
KSCYng,HSTNng,6.718102315165163
ATLAng,IPLSng,4.856806064978249
SNVAng,LOSAng,54.685746784004934
IPLSng,LOSAng,64.72016549340717
ATLAM5,KSCYng,1.6455626603999414
HSTNng,ATLAng,2.0815621574007848
KSCYng,DNVRng,6.496380786293466
DNVRng,KSCYng,11.555286423299904
CHINng,KSCYng,6.117372043272355
DNVRng,HSTNng,2.5451850211234155
SNVAng,LOSAng,31.381200324306928
HSTNng,KSCYng,18.91610019047033
DNVRng,KSCYng,10.72201506921883
NYCMng,HSTNng,13.74748433821532
SNVAng,CHINng,18.05129544188533
SNVAng,CHINng,18.855033462212305
LOSAng,HSTNng,7.119619257672926
NYCMng,KSCYng,16.51725675839934
NYCMng,CHINng,11.786232520333243
SNVAng,HSTNng,99.21284608519704
SNVAng,KSCYng,32.72448163145145
DNVRng,LOSAng,13.761777493874503
IPLSng,NYCMng,56.24984492482043
HSTNng,SNVAng,28.81248622625661
STTLng,ATLAM5,21.772925887721268
KSCYng,DNVRng,4.833899514784502
ATLAM5,SNVAng,2.1316065967539726
HSTNng,ATLAng,1.7796469348150996
IPLSng,LOSAng,29.63197630731503
KSCYng,IPLSng,14.584232854873727
STTLng,ATLAng,65.58211572490934
ATLAng,SNVAng,4.576843843053585
HSTNng,NYCMng,36.37485200144202
DNVRng,SNVAng,19.230174603581702
NYCMng,CHINng,12.081965395326225
IPLSng,DNVRng,3.6354196786234816
DNVRng,CHINng,1.1112380843106613
DNVRng,NYCMng,43.57607073120067
SNVAng,CHINng,13.274023754795797
IPLSng,CHINng,2.1661224789998563
KSCYng,NYCMng,42.940630544269695
HSTNng,SNVAng,29.307004411304867
NYCMng,SNVAng,72.03003309288594
IPLSng,LOSAng,48.44037670743861
LOSAng,IPLSng,7.670165252104344
CHINng,SNVAng,10.704665649842644
HSTNng,ATLAng,1.2210990161624133
LOSAng,SNVAng,61.19989401174802
IPLSng,DNVRng,6.110177995646488
DNVRng,NYCMng,10.515758013229462
SNVAng,HSTNng,65.80550858619165
NYCMng,DNVRng,8.121595894234714
DNVRng,ATLAng,1.6098831747728033
IPLSng,KSCYng,20.86595530142943
DNVRng,CHINng,2.199450429593894
NYCMng,CHINng,12.02653966119252
ATLAM5,IPLSng,2.8075911322672686
KSCYng,HSTNng,5.274721844191738
HSTNng,CHINng,3.591029880961043
ATLAng,ATLAM5,0.36994334216220365
STTLng,CHINng,61.355803810642115
IPLSng,ATLAng,1.891388659553533
NYCMng,STTLng,39.41004862285906
ATLAng,DNVRng,2.4147657116671137
STTLng,CHINng,81.09901108559471
SNVAng,HSTNng,79.12469795326685
SNVAng,HSTNng,25.236175067765235
SNVAng,ATLAM5,5.681513076647576
SNVAng,ATLAng,24.77452180500649
NYCMng,DNVRng,4.845552558607377
SNVAng,HSTNng,18.132093782129402
IPLSng,DNVRng,3.968386675071694
NYCMng,ATLAng,7.266576252989066
SNVAng,HSTNng,55.06632796402774
ATLAM5,SNVAng,1.503746841811481
KSCYng,SNVAng,69.36017984688661
ATLAng,KSCYng,6.085953763024402
CHINng,NYCMng,9.260336969688575
LOSAng,HSTNng,7.541368618517465
DNVRng,SNVAng,23.241160357280727
HSTNng,SNVAng,19.6168825519774
NYCMng,IPLSng,14.261178738633182
SNVAng,NYCMng,21.254090508366545
HSTNng,ATLAM5,2.7774996328252732
HSTNng,NYCMng,19.039437797485288
CHINng,SNVAng,9.673494297406872
CHINng,IPLSng,6.175311698700595
SNVAng,HSTNng,51.946916759361194
LOSAng,NYCMng,94.43485285720409
DNVRng,KSCYng,11.081715077022398
ATLAng,HSTNng,4.034956339463197
HSTNng,KSCYng,6.418125244803329
HSTNng,DNVRng,5.2787255259261165
SNVAng,LOSAng,29.761435935723252
ATLAng,SNVAng,6.215129363818231
ATLAM5,KSCYng,1.2701698302148663
ATLAM5,IPLSng,2.3224347822082194
LOSAng,ATLAM5,5.098315774009893
SNVAng,IPLSng,16.172352294932224
DNVRng,NYCMng,10.843348659667603
IPLSng,SNVAng,39.374538050590346
SNVAng,CHINng,25.543358448783643
CHINng,SNVAng,18.632640631304916
ATLAM5,DNVRng,0.4259819558687868
HSTNng,SNVAng,21.174461507437442
NYCMng,ATLAM5,5.646587965199616
ATLAng,DNVRng,1.7824702009487088
HSTNng,SNVAng,26.760670739872886
